차트라벨,평형그룹,전용평수,계약일자,거래금액(만원),아파트,전용면적(평),전용면적(㎡),층,건축년도,법정동,지번,도로명,지역코드,조회지역코드,조회계약년월,계약년,계약월,계약일
양평한신(24평형),24평형,18.1,20260329,133000.0,양평한신,18.1,59.94,13,1996,양평동5가,76,양평로24길,11560,11560,202603,2026,03,29
문래베어스타운(24평형),24평형,18.1,20260331,96000.0,문래베어스타운,18.1,59.95,2,1997,문래동6가,38-1,선유서로,11560,11560,202603,2026,03,31
우성4(34평형),34평형,25.7,20260327,125000.0,우성4,25.7,84.95,7,1991,신길동,102-8,영등포로64길,11560,11560,202603,2026,03,27
신동아(32평형),32평형,20.4,20260327,55000.0,신동아,20.4,67.41,1,1987,대림동,777-1,가마산로,11560,11560,202603,2026,03,27
신동아(32평형),32평형,20.4,20260328,60000.0,신동아,20.4,67.41,7,1987,대림동,777-1,가마산로,11560,11560,202603,2026,03,28
현대3차(59평형),59평형,42.5,20260331,85000.0,현대3차,42.5,140.54,28,1997,대림동,608-1,도신로,11560,11560,202603,2026,03,31
한신휴1차(24평형),24평형,18.1,20260314,59000.0,한신휴1차,18.1,59.89,4,1998,대림동,887-1,디지털로69길,11560,11560,202603,2026,03,14
신길센트럴자이아파트(34평형),34평형,25.7,20260326,192500.0,신길센트럴자이아파트,25.7,84.98,22,2021,신길동,4964,신길로29길,11560,11560,202603,2026,03,26
신동아(32평형),32평형,20.4,20260320,57300.0,신동아,20.4,67.41,13,1987,대림동,777-1,가마산로,11560,11560,202603,2026,03,20
반도유보라(32평형),32평형,22.6,20260324,96500.0,반도유보라,22.6,74.76,7,2002,당산동5가,41,당산로45길,11560,11560,202603,2026,03,24
문래모아미래도(34평형),34평형,25.6,20260310,140000.0,문래모아미래도,25.6,84.75,3,2017,문래동5가,67,선유로9나길,11560,11560,202603,2026,03,10
당산대우(24평형),24평형,13.8,20260331,58900.0,당산대우,13.8,45.55,13,1999,당산동2가,16-1,영등포로,11560,11560,202603,2026,03,31
래미안에스티움(24평형),24평형,18.1,20260331,164500.0,래미안에스티움,18.1,59.95,21,2017,신길동,4950,신풍로,11560,11560,202603,2026,03,31
보라매경남아너스빌(43평형),43평형,34.5,20260331,130000.0,보라매경남아너스빌,34.5,114.19,1,2005,신길동,4780,여의대방로,11560,11560,202603,2026,03,31
성원(34평형),34평형,25.6,20260331,123000.0,성원,25.6,84.66,18,1993,양평동4가,12,양평로17길,11560,11560,202603,2026,03,31
우성1(24평형),24평형,15.8,20260330,60000.0,우성1,15.8,52.07,2,1985,대림동,696,도림로,11560,11560,202603,2026,03,30
우성1(34평형),34평형,25.3,20260330,134500.0,우성1,25.3,83.64,8,1986,신길동,365,도신로,11560,11560,202603,2026,03,30
우성2(24평형),24평형,16.1,20260321,130000.0,우성2,16.1,53.24,4,1986,신길동,4518,대방천로,11560,11560,202603,2026,03,21
우성3(24평형),24평형,16.1,20260321,109000.0,우성3,16.1,53.24,9,1989,신길동,4656,대방천로14길,11560,11560,202603,2026,03,21
삼호(24평형),24평형,18.1,20260331,86000.0,삼호,18.1,59.96,18,1998,양평동3가,66,선유로,11560,11560,202603,2026,03,31
우성1(34평형),34평형,25.3,20260331,87000.0,우성1,25.3,83.59,6,1985,대림동,696,도림로,11560,11560,202603,2026,03,31
휴브리지빌딩(24평형),24평형,5.6,20260330,15000.0,휴브리지빌딩,5.6,18.37,9,2012,당산동,121-200,버드나루로,11560,11560,202603,2026,03,30
우성5(34평형),34평형,25.7,20260326,87300.0,우성5,25.7,84.98,6,1993,신길동,4933,도신로,11560,11560,202603,2026,03,26
신길센트럴아이파크(24평형),24평형,18.1,20260330,153000.0,신길센트럴아이파크,18.1,59.97,20,2019,신길동,4955,가마산로,11560,11560,202603,2026,03,30
아크로타워스퀘어(24평형),24평형,18.1,20260330,170000.0,아크로타워스퀘어,18.1,59.7,32,2017,영등포동7가,203,국회대로54길,11560,11560,202603,2026,03,30
삼환(24평형),24평형,18.0,20260321,109000.0,삼환,18.0,59.53,21,1997,신길동,897-1,여의대방로43나길,11560,11560,202603,2026,03,21
문래자이(34평형),34평형,25.7,20260303,188000.0,문래자이,25.7,84.98,16,2001,문래동3가,54,당산로4길,11560,11560,202603,2026,03,03
건영(24평형),24평형,18.2,20260330,97000.0,건영,18.2,60.27,6,1985,신길동,364,도림로,11560,11560,202603,2026,03,30
신동아(24평형),24평형,16.1,20260320,50000.0,신동아,16.1,53.37,8,1987,대림동,777-1,가마산로,11560,11560,202603,2026,03,20
쌍용예가클래식(24평형),24평형,19.3,20260330,118000.0,쌍용예가클래식,19.3,63.92,3,2010,당산동3가,559,당산로31길,11560,11560,202603,2026,03,30
우성4(32평형),32평형,22.8,20260321,105000.0,우성4,22.8,75.36,8,1991,신길동,102-8,영등포로64길,11560,11560,202603,2026,03,21
경남아너스빌(43평형),43평형,34.7,20260313,105000.0,경남아너스빌,34.7,114.77,2,1998,영등포동7가,46-1,양산로,11560,11560,202603,2026,03,13
한강아파트(34평형),34평형,25.7,20260326,139500.0,한강아파트,25.7,84.98,15,1999,당산동4가,29,영신로57길,11560,11560,202603,2026,03,26
삼부(39평형),39평형,27.9,20260329,298000.0,삼부,27.9,92.13,13,1975,여의도동,30-2,국제금융로7길,11560,11560,202603,2026,03,29
쌍용플래티넘S(24평형),24평형,5.5,20260318,10400.0,쌍용플래티넘S,5.5,18.24,9,2013,대림동,717,대림로29길,11560,11560,202603,2026,03,18
드림리버빌(34평형),34평형,25.6,20260328,103000.0,드림리버빌,25.6,84.77,2,2002,당산동,378,버드나루로22길,11560,11560,202603,2026,03,28
영등포자이르네(24평형),24평형,14.8,20260328,64900.0,영등포자이르네,14.8,49.08,10,2022,대림동,1132,시흥대로,11560,11560,202603,2026,03,28
당산반도유보라팰리스(49평형),49평형,38.4,20260328,180000.0,당산반도유보라팰리스,38.4,127.09,15,2010,당산동4가,96,국회대로,11560,11560,202603,2026,03,28
신길센트럴아이파크(24평형),24평형,18.1,20260328,155000.0,신길센트럴아이파크,18.1,59.97,11,2019,신길동,4955,가마산로,11560,11560,202603,2026,03,28
래미안에스티움(34평형),34평형,25.7,20260328,190000.0,래미안에스티움,25.7,84.93,19,2017,신길동,4950,신풍로,11560,11560,202603,2026,03,28
동아에코빌(34평형),34평형,25.7,20260327,105000.0,동아에코빌,25.7,84.99,5,2000,도림동,165-1,도림로,11560,11560,202603,2026,03,27
동훈노보빌(43평형),43평형,31.9,20260305,90000.0,동훈노보빌,31.9,105.54,3,2007,신길동,499,여의대방로29길,11560,11560,202603,2026,03,05
대림현대(24평형),24평형,18.1,20260328,68000.0,대림현대,18.1,59.76,15,1999,대림동,946-1,시흥대로187길,11560,11560,202603,2026,03,28
신길센트럴아이파크(34평형),34평형,25.7,20260328,165800.0,신길센트럴아이파크,25.7,84.98,2,2019,신길동,4955,가마산로,11560,11560,202603,2026,03,28
당산대우(24평형),24평형,9.6,20260328,34500.0,당산대우,9.6,31.73,5,1999,당산동2가,16-1,영등포로,11560,11560,202603,2026,03,28
신길센트럴자이아파트(34평형),34평형,25.7,20260329,192000.0,신길센트럴자이아파트,25.7,84.98,18,2021,신길동,4964,신길로29길,11560,11560,202603,2026,03,29
건영(32평형),32평형,23.0,20260328,111500.0,건영,23.0,75.93,7,1985,신길동,364,도림로,11560,11560,202603,2026,03,28
라르파크(24평형),24평형,9.2,20260328,44500.0,라르파크,9.2,30.3116,12,2021,영등포동,651,신길로61길,11560,11560,202603,2026,03,28
당산계룡리슈빌3단지(24평형),24평형,15.1,20260328,83700.0,당산계룡리슈빌3단지,15.1,49.987,8,2014,당산동3가,565,양산로25길,11560,11560,202603,2026,03,28
메트하임(24평형),24평형,18.6,20260328,65000.0,메트하임,18.6,61.471,5,2017,신길동,2363,신풍로,11560,11560,202603,2026,03,28
동양(24평형),24평형,18.1,20260328,94000.0,동양,18.1,59.86,8,2000,양평동6가,100,양평로30가길,11560,11560,202603,2026,03,28
삼환(43평형),43평형,34.7,20260324,162000.0,삼환,34.7,114.7,5,1999,영등포동8가,76-1,영중로,11560,11560,202603,2026,03,24
삼부(39평형),39평형,27.9,20260328,290000.0,삼부,27.9,92.13,8,1975,여의도동,30-2,국제금융로7길,11560,11560,202603,2026,03,28
영등포푸르지오(24평형),24평형,18.1,20260328,150000.0,영등포푸르지오,18.1,59.912,21,2002,영등포동,647,도신로29길,11560,11560,202603,2026,03,28
현대2(34평형),34평형,25.6,20260327,74500.0,현대2,25.6,84.74,15,1992,대림동,785,도신로4길,11560,11560,202603,2026,03,27
당산대우(24평형),24평형,9.6,20260327,36750.0,당산대우,9.6,31.73,19,1999,당산동2가,16-1,영등포로,11560,11560,202603,2026,03,27
시범(59평형),59평형,47.5,20260330,390000.0,시범,47.5,156.99,7,1971,여의도동,50,63로,11560,11560,202603,2026,03,30
우성1(24평형),24평형,15.0,20260327,100000.0,우성1,15.0,49.64,11,1986,신길동,365,도신로,11560,11560,202603,2026,03,27
우성1(24평형),24평형,15.0,20260327,96500.0,우성1,15.0,49.64,14,1986,신길동,365,도신로,11560,11560,202603,2026,03,27
문래베어스타운(34평형),34평형,25.7,20260320,113000.0,문래베어스타운,25.7,84.9,20,1997,문래동6가,38-1,선유서로,11560,11560,202603,2026,03,20
경남아너스빌(24평형),24평형,18.1,20260325,80000.0,경남아너스빌,18.1,59.9,13,1998,영등포동7가,46-1,양산로,11560,11560,202603,2026,03,25
우성1(24평형),24평형,19.5,20260327,114800.0,우성1,19.5,64.4,1,1986,신길동,365,도신로,11560,11560,202603,2026,03,27
현대3차(24평형),24평형,19.2,20260326,117000.0,현대3차,19.2,63.48,3,1997,대림동,608-1,도신로,11560,11560,202603,2026,03,26
삼환(24평형),24평형,18.0,20260326,125500.0,삼환,18.0,59.53,10,1997,신길동,897-1,여의대방로43나길,11560,11560,202603,2026,03,26
당산삼성2차(24평형),24평형,18.1,20260326,130000.0,당산삼성2차,18.1,59.76,10,1997,당산동4가,94-1,당산로36길,11560,11560,202603,2026,03,26
우성1(24평형),24평형,15.0,20260321,94800.0,우성1,15.0,49.64,7,1986,신길동,365,도신로,11560,11560,202603,2026,03,21
우성1(24평형),24평형,19.5,20260321,108000.0,우성1,19.5,64.4,14,1986,신길동,365,도신로,11560,11560,202603,2026,03,21
당산계룡리슈빌2단지(24평형),24평형,11.7,20260326,73500.0,당산계룡리슈빌2단지,11.7,38.77,12,2014,당산동3가,566,양산로25길,11560,11560,202603,2026,03,26
문래힐스테이트(34평형),34평형,25.7,20260326,169500.0,문래힐스테이트,25.7,84.92,6,2003,문래동3가,94,문래로,11560,11560,202603,2026,03,26
현대1차(34평형),34평형,24.1,20260326,104500.0,현대1차,24.1,79.52,9,1986,문래동6가,46,문래로4길,11560,11560,202603,2026,03,26
당산디오빌(24평형),24평형,8.7,20260326,31500.0,당산디오빌,8.7,28.86,4,2005,당산동5가,11-33,당산로,11560,11560,202603,2026,03,26
시범(24평형),24평형,18.4,20260326,250000.0,시범,18.4,60.96,11,1971,여의도동,50,63로,11560,11560,202603,2026,03,26
당산한양(32평형),32평형,22.3,20260325,146000.0,당산한양,22.3,73.87,8,1986,당산동3가,2-6,영신로,11560,11560,202603,2026,03,25
당산2가현대홈타운(34평형),34평형,25.0,20260326,154000.0,당산2가현대홈타운,25.0,82.77,16,1994,당산동2가,164,당산로,11560,11560,202603,2026,03,26
대방전철(24평형),24평형,14.0,20260326,99000.0,대방전철,14.0,46.12,1,1976,신길동,1343,여의대방로59길,11560,11560,202603,2026,03,26
포레나영등포센트럴(24평형),24평형,18.1,20260325,140000.0,포레나영등포센트럴,18.1,59.8976,27,2020,영등포동7가,208,국회대로50길,11560,11560,202603,2026,03,25
영등포자이르네(24평형),24평형,14.9,20260321,66000.0,영등포자이르네,14.9,49.1,10,2022,대림동,1132,시흥대로,11560,11560,202603,2026,03,21
현대1(34평형),34평형,25.6,20260325,88500.0,현대1,25.6,84.75,16,1992,대림동,785-1,도신로4길,11560,11560,202603,2026,03,25
더샵파크프레스티지(24평형),24평형,18.1,20260325,150000.0,더샵파크프레스티지,18.1,59.8995,17,2022,신길동,4974,가마산로79길,11560,11560,202603,2026,03,25
당산대우(24평형),24평형,9.9,20260325,43000.0,당산대우,9.9,32.62,22,1999,당산동2가,16-1,영등포로,11560,11560,202603,2026,03,25
우성1(24평형),24평형,15.8,20260307,62000.0,우성1,15.8,52.07,12,1985,대림동,696,도림로,11560,11560,202603,2026,03,07
당산2가현대홈타운(34평형),34평형,25.0,20260325,158500.0,당산2가현대홈타운,25.0,82.77,20,1994,당산동2가,164,당산로,11560,11560,202603,2026,03,25
우성4(34평형),34평형,25.7,20260316,120000.0,우성4,25.7,84.89,12,1991,신길동,102-8,영등포로64길,11560,11560,202603,2026,03,16
동양(24평형),24평형,18.1,20260324,88600.0,동양,18.1,59.86,4,2000,양평동6가,100,양평로30가길,11560,11560,202603,2026,03,24
프리가(24평형),24평형,4.9,20260304,14500.0,프리가,4.9,16.09,10,2013,신길동,65-21,영등포로,11560,11560,202603,2026,03,04
삼환(24평형),24평형,18.0,20260323,83000.0,삼환,18.0,59.53,7,1997,신길동,897-1,여의대방로43나길,11560,11560,202603,2026,03,23
쌍용플래티넘S(24평형),24평형,5.5,20260317,9300.0,쌍용플래티넘S,5.5,18.24,2,2013,대림동,717,대림로29길,11560,11560,202603,2026,03,17
문래베어스타운(34평형),34평형,25.7,20260321,114500.0,문래베어스타운,25.7,84.9,16,1997,문래동6가,38-1,선유서로,11560,11560,202603,2026,03,21
한라(24평형),24평형,18.1,20260317,68000.0,한라,18.1,59.85,2,1998,도림동,231-1,도신로15라길,11560,11560,202603,2026,03,17
당산현대5차(24평형),24평형,18.0,20260325,159000.0,당산현대5차,18.0,59.37,5,2000,당산동4가,30-1,당산로42길,11560,11560,202603,2026,03,25
(1101-1)(24평형),24평형,4.4,20260325,11000.0,(1101-1),4.4,14.46,6,2012,대림동,1101-1,도림천로19길,11560,11560,202603,2026,03,25
현대2(34평형),34평형,25.6,20260324,81000.0,현대2,25.6,84.74,3,1992,대림동,785,도신로4길,11560,11560,202603,2026,03,24
삼환(43평형),43평형,34.7,20260324,177000.0,삼환,34.7,114.7,22,1999,영등포동8가,76-1,영중로,11560,11560,202603,2026,03,24
강변래미안(24평형),24평형,16.9,20260319,157000.0,강변래미안,16.9,55.91,6,2002,당산동,376,버드나루로,11560,11560,202603,2026,03,19
