아파트,건축년도,거래금액(만원),계약일,계약월,계약년,전용면적(㎡),층,지번,도로명,지역코드,법정동,평형그룹,거래유형,조회지역코드,조회계약년월,계약일자
래미안퍼스티지,2009,370000.0,02,03,2024,84.93,30,18-1,반포대로,11650,반포동,34평형,매매,11650,202403,20240302
래미안원베일리,2023,404000.0,10,03,2024,84.95,11,1,반포대로,11650,반포동,34평형,매매,11650,202403,20240310
래미안퍼스티지,2009,385000.0,27,04,2024,84.93,22,18-1,반포대로,11650,반포동,34평형,매매,11650,202404,20240427
래미안퍼스티지,2009,360000.0,20,04,2024,84.93,31,18-1,반포대로,11650,반포동,34평형,매매,11650,202404,20240420
서초그랑자이,2021,228000.0,20,04,2024,59.99,4,1757,효령로,11650,서초동,24평형,매매,11650,202404,20240420
래미안퍼스티지,2009,277000.0,08,04,2024,59.96,18,18-1,반포대로,11650,반포동,24평형,매매,11650,202404,20240408
신반포2,1978,220000.0,26,04,2024,68.91,5,73,신반포로23길,11650,잠원동,24평형,매매,11650,202404,20240426
래미안퍼스티지,2009,379500.0,10,04,2024,84.93,31,18-1,반포대로,11650,반포동,34평형,매매,11650,202404,20240410
래미안 리더스원,2020,290000.0,03,04,2024,84.93,12,1755,서운로,11650,서초동,34평형,매매,11650,202404,20240403
래미안퍼스티지,2009,265000.0,13,04,2024,59.96,29,18-1,반포대로,11650,반포동,24평형,매매,11650,202404,20240413
래미안퍼스티지,2009,273000.0,06,04,2024,59.96,20,18-1,반포대로,11650,반포동,24평형,매매,11650,202404,20240406
래미안원베일리,2023,425000.0,21,04,2024,84.93,32,1,반포대로,11650,반포동,34평형,매매,11650,202404,20240421
신반포2,1978,345500.0,21,04,2024,107.31,6,73,신반포로23길,11650,잠원동,34평형,매매,11650,202404,20240421
서초그랑자이,2021,302000.0,16,04,2024,84.51,25,1757,효령로,11650,서초동,34평형,매매,11650,202404,20240416
신반포2,1978,224000.0,13,04,2024,68.91,12,73,신반포로23길,11650,잠원동,24평형,매매,11650,202404,20240413
서초그랑자이,2021,305000.0,08,04,2024,84.51,27,1757,효령로,11650,서초동,34평형,매매,11650,202404,20240408
서초그랑자이,2021,239000.0,30,05,2024,59.98,18,1757,효령로,11650,서초동,24평형,매매,11650,202405,20240530
래미안원베일리,2023,423000.0,30,05,2024,84.98,18,1,반포대로,11650,반포동,34평형,매매,11650,202405,20240530
래미안퍼스티지,2009,360000.0,25,05,2024,84.93,27,18-1,반포대로,11650,반포동,34평형,매매,11650,202405,20240525
서초그랑자이,2021,295000.0,25,05,2024,84.51,3,1757,효령로,11650,서초동,34평형,매매,11650,202405,20240525
래미안퍼스티지,2009,384000.0,31,05,2024,84.93,26,18-1,반포대로,11650,반포동,34평형,매매,11650,202405,20240531
래미안퍼스티지,2009,364500.0,25,05,2024,84.93,7,18-1,반포대로,11650,반포동,34평형,매매,11650,202405,20240525
래미안퍼스티지,2009,343000.0,18,05,2024,84.93,3,18-1,반포대로,11650,반포동,34평형,매매,11650,202405,20240518
래미안 리더스원,2020,230000.0,21,05,2024,59.97,21,1755,서운로,11650,서초동,24평형,매매,11650,202405,20240521
래미안 리더스원,2020,226000.0,23,05,2024,59.97,18,1755,서운로,11650,서초동,24평형,매매,11650,202405,20240523
래미안퍼스티지,2009,384000.0,18,05,2024,84.93,22,18-1,반포대로,11650,반포동,34평형,매매,11650,202405,20240518
래미안퍼스티지,2009,375000.0,24,05,2024,84.93,26,18-1,반포대로,11650,반포동,34평형,매매,11650,202405,20240524
신반포25,1984,253000.0,18,05,2024,84.49,11,61-1,잠원로,11650,잠원동,34평형,매매,11650,202405,20240518
래미안 리더스원,2020,305000.0,31,05,2024,84.94,27,1755,서운로,11650,서초동,34평형,매매,11650,202405,20240531
방배그랑자이,2021,260000.0,25,05,2024,84.972,10,3283,방배로,11650,방배동,34평형,매매,11650,202405,20240525
래미안 리더스원,2020,228000.0,21,05,2024,59.96,22,1755,서운로,11650,서초동,24평형,매매,11650,202405,20240521
래미안 리더스원,2020,233000.0,22,05,2024,59.96,28,1755,서운로,11650,서초동,24평형,매매,11650,202405,20240522
래미안퍼스티지,2009,350000.0,21,05,2024,84.93,22,18-1,반포대로,11650,반포동,34평형,매매,11650,202405,20240521
서초그랑자이,2021,299000.0,28,05,2024,84.87,13,1757,효령로,11650,서초동,34평형,매매,11650,202405,20240528
래미안원베일리,2023,306000.0,09,05,2024,59.96,26,1,반포대로,11650,반포동,24평형,매매,11650,202405,20240509
래미안퍼스티지,2009,386000.0,09,05,2024,84.93,21,18-1,반포대로,11650,반포동,34평형,매매,11650,202405,20240509
래미안 리더스원,2020,228000.0,25,05,2024,59.96,27,1755,서운로,11650,서초동,24평형,매매,11650,202405,20240525
래미안퍼스티지,2009,364500.0,18,05,2024,84.85,15,18-1,반포대로,11650,반포동,34평형,매매,11650,202405,20240518
래미안 리더스원,2020,290500.0,16,05,2024,84.93,18,1755,서운로,11650,서초동,34평형,매매,11650,202405,20240516
래미안 리더스원,2020,289000.0,29,05,2024,84.94,22,1755,서운로,11650,서초동,34평형,매매,11650,202405,20240529
래미안 리더스원,2020,210000.0,10,05,2024,84.94,17,1755,서운로,11650,서초동,34평형,매매,11650,202405,20240510
서초그랑자이,2021,297000.0,04,05,2024,84.51,21,1757,효령로,11650,서초동,34평형,매매,11650,202405,20240504
래미안퍼스티지,2009,378000.0,08,05,2024,84.93,26,18-1,반포대로,11650,반포동,34평형,매매,11650,202405,20240508
서초그랑자이,2021,233000.0,13,05,2024,59.98,24,1757,효령로,11650,서초동,24평형,매매,11650,202405,20240513
래미안퍼스티지,2009,378000.0,15,05,2024,84.93,29,18-1,반포대로,11650,반포동,34평형,매매,11650,202405,20240515
래미안퍼스티지,2009,380000.0,26,05,2024,84.93,17,18-1,반포대로,11650,반포동,34평형,매매,11650,202405,20240526
래미안 리더스원,2020,283000.0,10,05,2024,84.94,7,1755,서운로,11650,서초동,34평형,매매,11650,202405,20240510
서초그랑자이,2021,308000.0,16,05,2024,84.51,34,1757,효령로,11650,서초동,34평형,매매,11650,202405,20240516
래미안퍼스티지,2009,385000.0,07,05,2024,84.93,17,18-1,반포대로,11650,반포동,34평형,매매,11650,202405,20240507
래미안 리더스원,2020,225000.0,23,05,2024,59.96,27,1755,서운로,11650,서초동,24평형,매매,11650,202405,20240523
래미안 리더스원,2020,293000.0,17,05,2024,84.94,24,1755,서운로,11650,서초동,34평형,매매,11650,202405,20240517
래미안퍼스티지,2009,343000.0,02,05,2024,84.93,5,18-1,반포대로,11650,반포동,34평형,매매,11650,202405,20240502
서초그랑자이,2021,235000.0,24,06,2024,59.98,22,1757,효령로,11650,서초동,24평형,매매,11650,202406,20240624
래미안 리더스원,2020,315000.0,27,06,2024,84.94,20,1755,서운로,11650,서초동,34평형,매매,11650,202406,20240627
래미안퍼스티지,2009,309500.0,24,06,2024,59.89,21,18-1,반포대로,11650,반포동,24평형,매매,11650,202406,20240624
래미안퍼스티지,2009,400000.0,24,06,2024,84.93,13,18-1,반포대로,11650,반포동,34평형,매매,11650,202406,20240624
래미안퍼스티지,2009,290000.0,26,06,2024,59.96,27,18-1,반포대로,11650,반포동,24평형,매매,11650,202406,20240626
서초그랑자이,2021,235000.0,13,06,2024,59.98,22,1757,효령로,11650,서초동,24평형,매매,11650,202406,20240613
래미안원베일리,2023,498000.0,07,06,2024,84.97,32,1,반포대로,11650,반포동,34평형,매매,11650,202406,20240607
서초그랑자이,2021,330000.0,27,06,2024,84.51,17,1757,효령로,11650,서초동,34평형,매매,11650,202406,20240627
래미안원베일리,2023,442000.0,22,06,2024,84.98,18,1,반포대로,11650,반포동,34평형,매매,11650,202406,20240622
래미안 리더스원,2020,237800.0,28,06,2024,59.97,22,1755,서운로,11650,서초동,24평형,매매,11650,202406,20240628
래미안퍼스티지,2009,375000.0,22,06,2024,84.93,14,18-1,반포대로,11650,반포동,34평형,매매,11650,202406,20240622
래미안 리더스원,2020,250000.0,29,06,2024,59.97,12,1755,서운로,11650,서초동,24평형,매매,11650,202406,20240629
신반포2,1978,369000.0,22,06,2024,107.31,3,73,신반포로23길,11650,잠원동,34평형,매매,11650,202406,20240622
래미안퍼스티지,2009,280000.0,10,06,2024,59.89,14,18-1,반포대로,11650,반포동,24평형,매매,11650,202406,20240610
래미안 리더스원,2020,232000.0,29,06,2024,59.97,15,1755,서운로,11650,서초동,24평형,매매,11650,202406,20240629
신반포2,1978,365000.0,18,06,2024,107.31,8,73,신반포로23길,11650,잠원동,34평형,매매,11650,202406,20240618
래미안퍼스티지,2009,400000.0,08,06,2024,84.93,29,18-1,반포대로,11650,반포동,34평형,매매,11650,202406,20240608
래미안원베일리,2023,306000.0,12,06,2024,59.96,14,1,반포대로,11650,반포동,24평형,매매,11650,202406,20240612
래미안퍼스티지,2009,377000.0,18,06,2024,84.93,29,18-1,반포대로,11650,반포동,34평형,매매,11650,202406,20240618
래미안퍼스티지,2009,400000.0,24,06,2024,84.93,6,18-1,반포대로,11650,반포동,34평형,매매,11650,202406,20240624
신반포2,1978,369900.0,25,06,2024,107.31,2,73,신반포로23길,11650,잠원동,34평형,매매,11650,202406,20240625
래미안퍼스티지,2009,305000.0,23,06,2024,59.89,14,18-1,반포대로,11650,반포동,24평형,매매,11650,202406,20240623
래미안퍼스티지,2009,400000.0,12,06,2024,84.93,28,18-1,반포대로,11650,반포동,34평형,매매,11650,202406,20240612
서초그랑자이,2021,310000.0,29,06,2024,84.51,23,1757,효령로,11650,서초동,34평형,매매,11650,202406,20240629
래미안퍼스티지,2009,400000.0,22,06,2024,84.93,17,18-1,반포대로,11650,반포동,34평형,매매,11650,202406,20240622
래미안 리더스원,2020,250000.0,29,06,2024,59.97,20,1755,서운로,11650,서초동,24평형,매매,11650,202406,20240629
신반포25,1984,260000.0,10,06,2024,84.49,13,61-1,잠원로,11650,잠원동,34평형,매매,11650,202406,20240610
래미안 리더스원,2020,287500.0,06,06,2024,84.94,4,1755,서운로,11650,서초동,34평형,매매,11650,202406,20240606
신반포2,1978,223000.0,10,06,2024,68.91,12,73,신반포로23길,11650,잠원동,24평형,매매,11650,202406,20240610
래미안 리더스원,2020,299000.0,15,06,2024,84.94,9,1755,서운로,11650,서초동,34평형,매매,11650,202406,20240615
래미안퍼스티지,2009,387000.0,05,06,2024,84.93,15,18-1,반포대로,11650,반포동,34평형,매매,11650,202406,20240605
래미안 리더스원,2020,240000.0,10,06,2024,59.97,24,1755,서운로,11650,서초동,24평형,매매,11650,202406,20240610
신반포2,1978,400000.0,19,06,2024,107.31,11,73,신반포로23길,11650,잠원동,34평형,매매,11650,202406,20240619
신반포2,1978,355000.0,24,06,2024,107.31,5,73,신반포로23길,11650,잠원동,34평형,매매,11650,202406,20240624
래미안퍼스티지,2009,383000.0,16,06,2024,84.93,13,18-1,반포대로,11650,반포동,34평형,매매,11650,202406,20240616
래미안 리더스원,2020,236000.0,03,06,2024,59.97,18,1755,서운로,11650,서초동,24평형,매매,11650,202406,20240603
방배그랑자이,2021,260000.0,20,06,2024,84.972,7,3283,방배로,11650,방배동,34평형,매매,11650,202406,20240620
래미안퍼스티지,2009,310000.0,13,06,2024,59.96,19,18-1,반포대로,11650,반포동,24평형,매매,11650,202406,20240613
서초그랑자이,2021,308500.0,05,06,2024,84.51,13,1757,효령로,11650,서초동,34평형,매매,11650,202406,20240605
래미안원베일리,2023,445000.0,23,06,2024,84.94,30,1,반포대로,11650,반포동,34평형,매매,11650,202406,20240623
신반포2,1978,380000.0,20,06,2024,107.31,11,73,신반포로23길,11650,잠원동,34평형,매매,11650,202406,20240620
래미안퍼스티지,2009,390000.0,01,06,2024,84.93,19,18-1,반포대로,11650,반포동,34평형,매매,11650,202406,20240601
래미안 리더스원,2020,285000.0,02,06,2024,84.94,8,1755,서운로,11650,서초동,34평형,매매,11650,202406,20240602
래미안 리더스원,2020,238000.0,21,06,2024,59.97,18,1755,서운로,11650,서초동,24평형,매매,11650,202406,20240621
래미안 리더스원,2020,237000.0,15,06,2024,59.97,18,1755,서운로,11650,서초동,24평형,매매,11650,202406,20240615
래미안원베일리,2023,425000.0,01,06,2024,84.95,18,1,반포대로,11650,반포동,34평형,매매,11650,202406,20240601
서초그랑자이,2021,310000.0,10,06,2024,84.51,20,1757,효령로,11650,서초동,34평형,매매,11650,202406,20240610
신반포2,1978,233000.0,05,06,2024,68.91,10,73,신반포로23길,11650,잠원동,24평형,매매,11650,202406,20240605
래미안 리더스원,2020,280000.0,01,06,2024,84.93,4,1755,서운로,11650,서초동,34평형,매매,11650,202406,20240601
래미안 리더스원,2020,330000.0,29,07,2024,84.94,27,1755,서운로,11650,서초동,34평형,매매,11650,202407,20240729
래미안원베일리,2023,550000.0,18,07,2024,84.96,23,1,반포대로,11650,반포동,34평형,매매,11650,202407,20240718
래미안원베일리,2023,470000.0,22,07,2024,84.98,19,1,반포대로,11650,반포동,34평형,매매,11650,202407,20240722
방배그랑자이,2021,287000.0,28,07,2024,84.972,18,3283,방배로,11650,방배동,34평형,매매,11650,202407,20240728
래미안원베일리,2023,360000.0,24,07,2024,59.96,7,1,반포대로,11650,반포동,24평형,매매,11650,202407,20240724
래미안원베일리,2023,440000.0,29,07,2024,84.98,18,1,반포대로,11650,반포동,34평형,매매,11650,202407,20240729
래미안퍼스티지,2009,419000.0,31,07,2024,84.93,21,18-1,반포대로,11650,반포동,34평형,매매,11650,202407,20240731
방배그랑자이,2021,260000.0,13,07,2024,84.972,13,3283,방배로,11650,방배동,34평형,매매,11650,202407,20240713
신반포2,1978,390000.0,25,07,2024,107.31,6,73,신반포로23길,11650,잠원동,34평형,매매,11650,202407,20240725
래미안 리더스원,2020,320000.0,15,07,2024,84.93,4,1755,서운로,11650,서초동,34평형,매매,11650,202407,20240715
래미안퍼스티지,2009,430000.0,24,07,2024,84.93,17,18-1,반포대로,11650,반포동,34평형,매매,11650,202407,20240724
래미안퍼스티지,2009,320000.0,19,07,2024,59.96,19,18-1,반포대로,11650,반포동,24평형,매매,11650,202407,20240719
래미안원베일리,2023,460000.0,22,07,2024,84.98,4,1,반포대로,11650,반포동,34평형,매매,11650,202407,20240722
래미안원베일리,2023,325000.0,10,07,2024,59.96,15,1,반포대로,11650,반포동,24평형,매매,11650,202407,20240710
신반포2,1978,275000.0,19,07,2024,68.91,2,73,신반포로23길,11650,잠원동,24평형,매매,11650,202407,20240719
래미안 리더스원,2020,320000.0,04,07,2024,84.94,14,1755,서운로,11650,서초동,34평형,매매,11650,202407,20240704
방배그랑자이,2021,280000.0,18,07,2024,84.972,17,3283,방배로,11650,방배동,34평형,매매,11650,202407,20240718
래미안원베일리,2023,445000.0,06,07,2024,84.97,9,1,반포대로,11650,반포동,34평형,매매,11650,202407,20240706
서초그랑자이,2021,250000.0,27,07,2024,59.98,2,1757,효령로,11650,서초동,24평형,매매,11650,202407,20240727
래미안원베일리,2023,330000.0,06,07,2024,59.96,16,1,반포대로,11650,반포동,24평형,매매,11650,202407,20240706
래미안 리더스원,2020,312000.0,22,07,2024,84.94,26,1755,서운로,11650,서초동,34평형,매매,11650,202407,20240722
래미안 리더스원,2020,318000.0,09,07,2024,84.94,26,1755,서운로,11650,서초동,34평형,매매,11650,202407,20240709
래미안 리더스원,2020,322000.0,14,07,2024,84.93,9,1755,서운로,11650,서초동,34평형,매매,11650,202407,20240714
래미안퍼스티지,2009,380000.0,09,07,2024,84.93,3,18-1,반포대로,11650,반포동,34평형,매매,11650,202407,20240709
래미안원베일리,2023,465000.0,09,07,2024,84.95,17,1,반포대로,11650,반포동,34평형,매매,11650,202407,20240709
래미안 리더스원,2020,265000.0,12,07,2024,59.97,19,1755,서운로,11650,서초동,24평형,매매,11650,202407,20240712
래미안퍼스티지,2009,307000.0,08,07,2024,59.96,21,18-1,반포대로,11650,반포동,24평형,매매,11650,202407,20240708
래미안퍼스티지,2009,420000.0,13,07,2024,84.93,21,18-1,반포대로,11650,반포동,34평형,매매,11650,202407,20240713
서초그랑자이,2021,328000.0,03,07,2024,84.51,17,1757,효령로,11650,서초동,34평형,매매,11650,202407,20240703
래미안퍼스티지,2009,405000.0,08,07,2024,84.93,21,18-1,반포대로,11650,반포동,34평형,매매,11650,202407,20240708
래미안퍼스티지,2009,377000.0,01,07,2024,84.85,22,18-1,반포대로,11650,반포동,34평형,매매,11650,202407,20240701
래미안퍼스티지,2009,410000.0,10,07,2024,84.93,28,18-1,반포대로,11650,반포동,34평형,매매,11650,202407,20240710
래미안퍼스티지,2009,410000.0,08,07,2024,84.93,32,18-1,반포대로,11650,반포동,34평형,매매,11650,202407,20240708
래미안 리더스원,2020,315000.0,03,07,2024,84.94,12,1755,서운로,11650,서초동,34평형,매매,11650,202407,20240703
래미안 리더스원,2020,305000.0,02,07,2024,84.94,3,1755,서운로,11650,서초동,34평형,매매,11650,202407,20240702
