아파트,건축년도,계약기간,계약구분,계약일,계약월,계약년,보증금(만원),전용면적(㎡),층,지번,월세(만원),종전계약보증금,종전계약월세,지역코드,법정동,갱신요구권사용,평형그룹,거래유형,환산보증금(만원),거래금액(만원),조회지역코드,조회계약년월,계약일자
신반포2,1978,23.07~25.07,신규,17,06,2023,39000.0,68.91,6,73,0.0,,,11650,잠원동,,24평형,전월세,39000.0,39000.0,11650,202306,20230617
서초그랑자이,2021,,신규,01,06,2023,38160.0,59.98,5,1757,17.0,,,11650,서초동,,24평형,전월세,42410.0,42410.0,11650,202306,20230601
래미안원베일리,2023,23.09~25.09,신규,28,06,2023,40000.0,59.96,23,1,230.0,,,11650,반포동,,24평형,전월세,97500.0,97500.0,11650,202306,20230628
래미안 리더스원,2020,23.08~25.08,신규,17,06,2023,50000.0,59.97,15,1755,220.0,,,11650,서초동,,24평형,전월세,105000.0,105000.0,11650,202306,20230617
래미안원베일리,2023,23.09~25.09,신규,20,06,2023,70000.0,84.93,20,1,300.0,,,11650,반포동,,34평형,전월세,145000.0,145000.0,11650,202306,20230620
래미안원베일리,2023,23.10~25.10,신규,13,06,2023,80000.0,84.95,32,1,210.0,,,11650,반포동,,34평형,전월세,132500.0,132500.0,11650,202306,20230613
서초그랑자이,2021,23.10~25.10,신규,27,06,2023,10000.0,59.98,29,1757,380.0,,,11650,서초동,,24평형,전월세,105000.0,105000.0,11650,202306,20230627
래미안원베일리,2023,23.09~25.09,신규,26,06,2023,90000.0,59.96,6,1,20.0,,,11650,반포동,,24평형,전월세,95000.0,95000.0,11650,202306,20230626
래미안원베일리,2023,~25.11,신규,02,06,2023,14740.0,59.96,7,1,99.0,,,11650,반포동,,24평형,전월세,39490.0,39490.0,11650,202306,20230602
래미안원베일리,2023,23.10~25.10,신규,16,06,2023,120000.0,84.99,30,1,90.0,,,11650,반포동,,34평형,전월세,142500.0,142500.0,11650,202306,20230616
래미안원베일리,2023,23.09~25.09,신규,15,06,2023,130000.0,84.99,28,1,0.0,,,11650,반포동,,34평형,전월세,130000.0,130000.0,11650,202306,20230615
래미안원베일리,2023,23.08~25.08,신규,22,06,2023,140000.0,84.98,9,1,0.0,,,11650,반포동,,34평형,전월세,140000.0,140000.0,11650,202306,20230622
래미안원베일리,2023,23.09~25.09,신규,13,06,2023,20000.0,59.96,3,1,320.0,,,11650,반포동,,24평형,전월세,100000.0,100000.0,11650,202306,20230613
래미안원베일리,2023,23.10~25.10,신규,16,06,2023,50000.0,84.99,14,1,350.0,,,11650,반포동,,34평형,전월세,137500.0,137500.0,11650,202306,20230616
래미안원베일리,2023,23.10~25.10,신규,29,06,2023,15000.0,59.96,31,1,380.0,,,11650,반포동,,24평형,전월세,110000.0,110000.0,11650,202306,20230629
래미안 리더스원,2020,23.09~25.09,신규,09,06,2023,110000.0,59.97,17,1755,0.0,,,11650,서초동,,24평형,전월세,110000.0,110000.0,11650,202306,20230609
서초그랑자이,2021,23.07~25.07,신규,08,06,2023,103000.0,59.98,9,1757,30.0,,,11650,서초동,,24평형,전월세,110500.0,110500.0,11650,202306,20230608
래미안원베일리,2023,23.10~25.10,신규,15,06,2023,100000.0,59.96,2,1,0.0,,,11650,반포동,,24평형,전월세,100000.0,100000.0,11650,202306,20230615
래미안 리더스원,2020,23.08~24.08,신규,30,06,2023,10000.0,84.94,25,1755,490.0,,,11650,서초동,,34평형,전월세,132500.0,132500.0,11650,202306,20230630
래미안원베일리,2023,~25.11,신규,05,06,2023,12600.0,59.96,4,1,110.0,,,11650,반포동,,24평형,전월세,40100.0,40100.0,11650,202306,20230605
래미안원베일리,2023,23.09~25.09,신규,24,06,2023,10000.0,59.96,30,1,400.0,,,11650,반포동,,24평형,전월세,110000.0,110000.0,11650,202306,20230624
래미안원베일리,2023,23.10~25.10,신규,04,06,2023,130000.0,84.98,5,1,0.0,,,11650,반포동,,34평형,전월세,130000.0,130000.0,11650,202306,20230604
래미안원베일리,2023,23.09~25.09,신규,21,06,2023,90000.0,59.96,7,1,70.0,,,11650,반포동,,24평형,전월세,107500.0,107500.0,11650,202306,20230621
래미안퍼스티지,2009,23.06~25.06,신규,02,06,2023,5000.0,84.93,11,18-1,680.0,,,11650,반포동,,34평형,전월세,175000.0,175000.0,11650,202306,20230602
래미안원베일리,2023,23.09~25.09,신규,26,06,2023,10000.0,84.99,8,1,540.0,,,11650,반포동,,34평형,전월세,145000.0,145000.0,11650,202306,20230626
래미안퍼스티지,2009,23.06~27.06,,30,06,2023,178000.0,84.93,10,18-1,0.0,,,11650,반포동,,34평형,전월세,178000.0,178000.0,11650,202306,20230630
래미안 리더스원,2020,,신규,30,06,2023,28610.0,59.97,6,1755,37.0,,,11650,서초동,,24평형,전월세,37860.0,37860.0,11650,202306,20230630
래미안 리더스원,2020,23.06~25.01,,24,06,2023,33000.0,84.94,8,1755,330.0,,,11650,서초동,,34평형,전월세,115500.0,115500.0,11650,202306,20230624
래미안 리더스원,2020,,,24,06,2023,30000.0,84.94,8,1755,370.0,,,11650,서초동,,34평형,전월세,122500.0,122500.0,11650,202306,20230624
래미안 리더스원,2020,,,19,06,2023,90000.0,84.93,21,1755,200.0,,,11650,서초동,,34평형,전월세,140000.0,140000.0,11650,202306,20230619
서초그랑자이,2021,23.08~25.08,신규,22,06,2023,145000.0,84.51,34,1757,0.0,,,11650,서초동,,34평형,전월세,145000.0,145000.0,11650,202306,20230622
래미안 리더스원,2020,,신규,28,06,2023,28610.0,59.96,7,1755,37.0,,,11650,서초동,,24평형,전월세,37860.0,37860.0,11650,202306,20230628
서초그랑자이,2021,23.09~25.09,신규,22,06,2023,107000.0,59.98,26,1757,0.0,,,11650,서초동,,24평형,전월세,107000.0,107000.0,11650,202306,20230622
방배그랑자이,2021,23.08~25.08,신규,27,06,2023,50000.0,84.9712,13,3283,295.0,,,11650,방배동,,34평형,전월세,123750.0,123750.0,11650,202306,20230627
래미안원베일리,2023,23.08~25.08,신규,28,06,2023,125000.0,84.98,4,1,0.0,,,11650,반포동,,34평형,전월세,125000.0,125000.0,11650,202306,20230628
서초그랑자이,2021,23.07~25.07,신규,14,06,2023,105000.0,59.98,24,1757,0.0,,,11650,서초동,,24평형,전월세,105000.0,105000.0,11650,202306,20230614
래미안원베일리,2023,23.09~25.09,신규,17,06,2023,100000.0,59.96,8,1,0.0,,,11650,반포동,,24평형,전월세,100000.0,100000.0,11650,202306,20230617
래미안원베일리,2023,23.08~25.08,신규,27,06,2023,96500.0,59.96,13,1,0.0,,,11650,반포동,,24평형,전월세,96500.0,96500.0,11650,202306,20230627
래미안원베일리,2023,23.09~25.09,신규,15,06,2023,50000.0,84.93,12,1,440.0,,,11650,반포동,,34평형,전월세,160000.0,160000.0,11650,202306,20230615
래미안원베일리,2023,~25.11,신규,05,06,2023,20200.0,59.96,8,1,94.0,,,11650,반포동,,24평형,전월세,43700.0,43700.0,11650,202306,20230605
래미안퍼스티지,2009,,,17,06,2023,110000.0,84.93,20,18-1,120.0,,,11650,반포동,,34평형,전월세,140000.0,140000.0,11650,202306,20230617
래미안퍼스티지,2009,23.09~25.09,신규,22,06,2023,110000.0,59.96,20,18-1,0.0,,,11650,반포동,,24평형,전월세,110000.0,110000.0,11650,202306,20230622
래미안원베일리,2023,23.09~25.09,신규,15,06,2023,107000.0,59.96,26,1,0.0,,,11650,반포동,,24평형,전월세,107000.0,107000.0,11650,202306,20230615
래미안 리더스원,2020,23.08~25.08,신규,22,06,2023,150000.0,84.94,32,1755,0.0,,,11650,서초동,,34평형,전월세,150000.0,150000.0,11650,202306,20230622
래미안원베일리,2023,23.09~25.09,신규,19,06,2023,100000.0,59.96,4,1,0.0,,,11650,반포동,,24평형,전월세,100000.0,100000.0,11650,202306,20230619
래미안원베일리,2023,23.09~25.09,신규,22,06,2023,120000.0,84.98,2,1,0.0,,,11650,반포동,,34평형,전월세,120000.0,120000.0,11650,202306,20230622
래미안원베일리,2023,23.09~25.09,신규,02,06,2023,70000.0,84.96,13,1,250.0,,,11650,반포동,,34평형,전월세,132500.0,132500.0,11650,202306,20230602
방배그랑자이,2021,23.08~25.08,신규,22,06,2023,80000.0,84.972,9,3283,210.0,,,11650,방배동,,34평형,전월세,132500.0,132500.0,11650,202306,20230622
신반포2,1978,23.07~25.07,신규,14,06,2023,2000.0,68.91,5,73,145.0,,,11650,잠원동,,24평형,전월세,38250.0,38250.0,11650,202306,20230614
래미안원베일리,2023,23.09~25.09,신규,22,06,2023,80000.0,84.98,5,1,250.0,,,11650,반포동,,34평형,전월세,142500.0,142500.0,11650,202306,20230622
래미안원베일리,2023,23.09~25.09,신규,21,06,2023,102000.0,59.96,3,1,0.0,,,11650,반포동,,24평형,전월세,102000.0,102000.0,11650,202306,20230621
래미안원베일리,2023,23.09~25.09,신규,21,06,2023,150000.0,84.95,26,1,0.0,,,11650,반포동,,34평형,전월세,150000.0,150000.0,11650,202306,20230621
서초그랑자이,2021,23.07~25.07,신규,12,06,2023,10000.0,59.98,32,1757,400.0,,,11650,서초동,,24평형,전월세,110000.0,110000.0,11650,202306,20230612
래미안퍼스티지,2009,23.08~25.08,신규,19,06,2023,70000.0,59.89,22,18-1,120.0,,,11650,반포동,,24평형,전월세,100000.0,100000.0,11650,202306,20230619
래미안 리더스원,2020,,신규,20,06,2023,23808.0,59.97,3,1755,52.0,,,11650,서초동,,24평형,전월세,36808.0,36808.0,11650,202306,20230620
래미안 리더스원,2020,,신규,20,06,2023,35440.0,59.97,6,1755,15.0,,,11650,서초동,,24평형,전월세,39190.0,39190.0,11650,202306,20230620
래미안원베일리,2023,~25.11,신규,03,06,2023,14940.0,59.96,1,1,99.0,,,11650,반포동,,24평형,전월세,39690.0,39690.0,11650,202306,20230603
래미안원베일리,2023,23.09~25.09,신규,03,06,2023,100000.0,84.98,3,1,120.0,,,11650,반포동,,34평형,전월세,130000.0,130000.0,11650,202306,20230603
래미안원베일리,2023,~25.11,신규,01,06,2023,12600.0,59.96,4,1,110.0,,,11650,반포동,,24평형,전월세,40100.0,40100.0,11650,202306,20230601
래미안원베일리,2023,23.10~25.10,신규,17,06,2023,120000.0,84.98,1,1,0.0,,,11650,반포동,,34평형,전월세,120000.0,120000.0,11650,202306,20230617
신반포2,1978,23.08~25.08,신규,03,06,2023,20000.0,68.91,9,73,95.0,,,11650,잠원동,,24평형,전월세,43750.0,43750.0,11650,202306,20230603
래미안퍼스티지,2009,,,09,06,2023,113000.0,59.89,22,18-1,0.0,,,11650,반포동,,24평형,전월세,113000.0,113000.0,11650,202306,20230609
래미안 리더스원,2020,23.08~25.08,신규,14,06,2023,90000.0,84.93,32,1755,200.0,,,11650,서초동,,34평형,전월세,140000.0,140000.0,11650,202306,20230614
래미안원베일리,2023,23.08~25.08,신규,09,06,2023,140000.0,84.95,5,1,0.0,,,11650,반포동,,34평형,전월세,140000.0,140000.0,11650,202306,20230609
래미안 리더스원,2020,,신규,15,06,2023,28610.0,59.97,13,1755,37.0,,,11650,서초동,,24평형,전월세,37860.0,37860.0,11650,202306,20230615
래미안 리더스원,2020,,신규,14,06,2023,26180.0,59.97,11,1755,49.0,,,11650,서초동,,24평형,전월세,38430.0,38430.0,11650,202306,20230614
래미안원베일리,2023,23.09~25.09,신규,12,06,2023,140000.0,84.98,16,1,0.0,,,11650,반포동,,34평형,전월세,140000.0,140000.0,11650,202306,20230612
서초그랑자이,2021,23.08~25.08,신규,13,06,2023,30000.0,84.51,17,1757,450.0,,,11650,서초동,,34평형,전월세,142500.0,142500.0,11650,202306,20230613
래미안퍼스티지,2009,,신규,14,06,2023,69573.0,84.93,6,18-1,0.0,,,11650,반포동,,34평형,전월세,69573.0,69573.0,11650,202306,20230614
래미안원베일리,2023,~25.11,신규,02,06,2023,12600.0,59.96,5,1,110.0,,,11650,반포동,,24평형,전월세,40100.0,40100.0,11650,202306,20230602
래미안원베일리,2023,23.09~25.09,신규,02,06,2023,90000.0,84.98,26,1,160.0,,,11650,반포동,,34평형,전월세,130000.0,130000.0,11650,202306,20230602
래미안 리더스원,2020,,신규,13,06,2023,35162.0,59.97,5,1755,59.0,,,11650,서초동,,24평형,전월세,49912.0,49912.0,11650,202306,20230613
래미안 리더스원,2020,,신규,13,06,2023,28610.0,59.97,2,1755,37.0,,,11650,서초동,,24평형,전월세,37860.0,37860.0,11650,202306,20230613
방배그랑자이,2021,23.08~25.08,신규,09,06,2023,90000.0,84.9712,12,3283,140.0,,,11650,방배동,,34평형,전월세,125000.0,125000.0,11650,202306,20230609
서초그랑자이,2021,23.08~25.08,신규,09,06,2023,15000.0,84.51,3,1757,500.0,,,11650,서초동,,34평형,전월세,140000.0,140000.0,11650,202306,20230609
래미안원베일리,2023,23.11~25.09,신규,10,06,2023,100000.0,59.96,6,1,0.0,,,11650,반포동,,24평형,전월세,100000.0,100000.0,11650,202306,20230610
래미안퍼스티지,2009,,신규,12,06,2023,83785.0,84.93,4,18-1,0.0,,,11650,반포동,,34평형,전월세,83785.0,83785.0,11650,202306,20230612
래미안원베일리,2023,~25.11,신규,10,06,2023,12600.0,59.96,5,1,110.0,,,11650,반포동,,24평형,전월세,40100.0,40100.0,11650,202306,20230610
방배그랑자이,2021,23.07~25.07,신규,07,06,2023,30000.0,84.9712,18,3283,380.0,,,11650,방배동,,34평형,전월세,125000.0,125000.0,11650,202306,20230607
래미안원베일리,2023,23.10~25.10,신규,09,06,2023,130000.0,84.95,23,1,0.0,,,11650,반포동,,34평형,전월세,130000.0,130000.0,11650,202306,20230609
래미안원베일리,2023,~25.11,신규,08,06,2023,23940.0,59.96,8,1,80.0,,,11650,반포동,,24평형,전월세,43940.0,43940.0,11650,202306,20230608
래미안원베일리,2023,~25.11,신규,08,06,2023,23940.0,59.96,4,1,80.0,,,11650,반포동,,24평형,전월세,43940.0,43940.0,11650,202306,20230608
래미안원베일리,2023,~25.11,신규,08,06,2023,25200.0,59.96,5,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230608
래미안원베일리,2023,~25.11,신규,08,06,2023,25200.0,59.96,11,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230608
래미안원베일리,2023,~25.11,신규,08,06,2023,25200.0,59.96,8,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230608
래미안 리더스원,2020,23.08~25.08,신규,07,06,2023,108000.0,59.96,19,1755,0.0,,,11650,서초동,,24평형,전월세,108000.0,108000.0,11650,202306,20230607
래미안원베일리,2023,~25.11,신규,08,06,2023,25200.0,59.96,7,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230608
래미안원베일리,2023,~25.11,신규,07,06,2023,23940.0,59.96,2,1,80.0,,,11650,반포동,,24평형,전월세,43940.0,43940.0,11650,202306,20230607
래미안원베일리,2023,~25.11,신규,08,06,2023,23940.0,59.96,2,1,80.0,,,11650,반포동,,24평형,전월세,43940.0,43940.0,11650,202306,20230608
래미안원베일리,2023,~25.11,신규,08,06,2023,23940.0,59.96,6,1,80.0,,,11650,반포동,,24평형,전월세,43940.0,43940.0,11650,202306,20230608
래미안원베일리,2023,~25.11,신규,08,06,2023,25200.0,59.96,2,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230608
래미안원베일리,2023,~25.11,신규,07,06,2023,25200.0,59.96,14,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230607
래미안퍼스티지,2009,23.08~25.08,신규,04,06,2023,35000.0,59.89,14,18-1,300.0,,,11650,반포동,,24평형,전월세,110000.0,110000.0,11650,202306,20230604
래미안원베일리,2023,~25.11,신규,02,06,2023,11970.0,59.96,1,1,105.0,,,11650,반포동,,24평형,전월세,38220.0,38220.0,11650,202306,20230602
래미안원베일리,2023,~25.11,신규,07,06,2023,25200.0,59.96,3,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230607
래미안원베일리,2023,~25.11,신규,07,06,2023,25200.0,59.96,16,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230607
래미안원베일리,2023,~25.11,신규,07,06,2023,25200.0,59.96,1,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230607
서초그랑자이,2021,,신규,07,06,2023,30080.0,59.98,22,1757,56.0,,,11650,서초동,,24평형,전월세,44080.0,44080.0,11650,202306,20230607
래미안원베일리,2023,~25.11,신규,05,06,2023,12600.0,59.96,8,1,110.0,,,11650,반포동,,24평형,전월세,40100.0,40100.0,11650,202306,20230605
래미안원베일리,2023,~25.11,신규,05,06,2023,25200.0,59.96,5,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230605
래미안원베일리,2023,~25.11,신규,05,06,2023,25200.0,59.96,2,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230605
래미안원베일리,2023,~25.11,신규,06,06,2023,25200.0,59.96,5,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230606
래미안원베일리,2023,~25.11,신규,06,06,2023,25200.0,59.96,8,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230606
래미안원베일리,2023,~25.11,신규,07,06,2023,23940.0,59.96,1,1,80.0,,,11650,반포동,,24평형,전월세,43940.0,43940.0,11650,202306,20230607
래미안원베일리,2023,~25.11,신규,07,06,2023,25200.0,59.96,9,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230607
래미안원베일리,2023,~25.11,신규,07,06,2023,25200.0,59.96,15,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230607
래미안원베일리,2023,~25.11,신규,07,06,2023,25200.0,59.96,10,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230607
래미안원베일리,2023,~25.11,신규,07,06,2023,25200.0,59.96,5,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230607
래미안원베일리,2023,~25.11,신규,07,06,2023,25200.0,59.96,8,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230607
래미안원베일리,2023,~25.11,신규,07,06,2023,25200.0,59.96,6,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230607
래미안원베일리,2023,~25.11,신규,07,06,2023,25200.0,59.96,2,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230607
래미안원베일리,2023,23.09~25.09,신규,03,06,2023,97000.0,59.96,3,1,0.0,,,11650,반포동,,24평형,전월세,97000.0,97000.0,11650,202306,20230603
래미안원베일리,2023,~25.11,신규,05,06,2023,25200.0,59.96,7,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230605
래미안원베일리,2023,~25.11,신규,05,06,2023,25200.0,59.96,6,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230605
래미안원베일리,2023,~25.11,신규,05,06,2023,25200.0,59.96,12,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230605
래미안원베일리,2023,~25.11,신규,05,06,2023,25200.0,59.96,14,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230605
래미안원베일리,2023,~25.11,신규,05,06,2023,25200.0,59.96,9,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230605
래미안원베일리,2023,~25.11,신규,05,06,2023,25200.0,59.96,3,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230605
래미안원베일리,2023,~25.11,신규,05,06,2023,25200.0,59.96,10,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230605
래미안원베일리,2023,~25.11,신규,05,06,2023,23940.0,59.96,2,1,80.0,,,11650,반포동,,24평형,전월세,43940.0,43940.0,11650,202306,20230605
래미안원베일리,2023,~25.11,신규,05,06,2023,23940.0,59.96,3,1,80.0,,,11650,반포동,,24평형,전월세,43940.0,43940.0,11650,202306,20230605
래미안원베일리,2023,~25.11,신규,05,06,2023,23940.0,59.96,7,1,80.0,,,11650,반포동,,24평형,전월세,43940.0,43940.0,11650,202306,20230605
래미안원베일리,2023,~25.11,신규,05,06,2023,25200.0,59.96,8,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230605
래미안원베일리,2023,~25.11,신규,05,06,2023,25200.0,59.96,4,1,84.0,,,11650,반포동,,24평형,전월세,46200.0,46200.0,11650,202306,20230605
